Address,Balance
kujira1uk9ajlygunuf77qyumfyp6wtx2tvmwx2l9c6nr,1768907
kujira1gffcj0fcuzkfqeknlrvvcyzqp5xng9s9lcfv3s,951338
kujira1xrmgghn89dd34mclmy85rk34s9f8kmzhqykcng,243276
kujira1s9drlapapnzun97qjtgn44r2x26p8n4v0cguxs,151771
kujira1mgzn4kjm90nfyd376fam58c5u99c5yks2d34lz,3449144
kujira1p6gvayrj4synnf8fdh7y70e6lws9w30d7gymws,26559
kujira1sjwrct0m2uf6v0ahm4t0uag08z0yjv3eg9qtnh,533828
kujira149lr09css36dzslycrh35uynq26hf0pef4h870,555731
kujira1gvx4g8fnrqjjgn9sh653uvdupqj2ve7qupv6ym,1092117
kujira1zu6y2wvfnccn8muyu76cgt2pv50wjtw9rep72f,574199
kujira1pmhmrcqkh9j0k3wxu30yxpu6cgwve3amd7lt34,524992
kujira1w4feju33827fer4zl97mxk5skmjqeaqs4lm3vj,16800000
kujira1jncz8fkn4k20e28m5hfwgh5hztq35y46uwmw7k,432766
kujira18suweqrppd9hg3ykdxuzn9gw8y9df2x80zhqh4,245014
kujira1vnncnzxfzrvtyska6t2fg34tn45lwp4sh0wmfy,389401
kujira1t0r9rvn7prlnnkdcnjx4v4gzu4vqe7jhsfuex7,2134886
kujira1nyw7qr6vreugjx0trg0rttnp5ey5l85k72wax3,628143
kujira1z6ra5fxql5v22mg3hk9k98y4g42dm9392te5wg,224436
kujira1lq58flf0kr47s82h4dzmcw3ncartucn3z5gsta,325413
kujira1t098n3jfumkffnude4tzmtvjnuy5mf3e00e2fy,114022
kujira104ramkmx9hlrgwnde0mru5grffrnx8yt6dzyd3,199931
kujira1mfky8xa2memrtsfg7uamrg5rgr4d7dxlnlzeef,1182306
kujira1u9gd9pz9kvpk7m3vsfj474hwn79zhs7p957m77,1138131
kujira1z6k6cpdcthpgfk2px4lflu8ml0jkkpr4fula92,537352
kujira1zsv6cvpd9y86hhxzatpgzu6ymxdeuc5ndvljcw,811441
kujira18z6lyevyg36gmtwy5647pg724rjhf5am90nxsf,11772126
kujira1gt7euswyd8tsh3z4mrd00vuurax3nnu6w85hda,1039055000000
kujira1txth3ygzph76j5e9nawqasxcz8jr565zjmgngl,107562
kujira13j4xamz3krzk7m9eeg2cteaa67eksuuf8caymc,401722
kujira1nj55u83rkr38j497xj0k68ett862pkl9sd3w46,537403
kujira1letc4q9a3590fvshk27pjkerjf9ujrp93rnp0p,157523
kujira1pjgzj29yaxp7jhamg9wtd3m3p33vhjyf703c6q,6127224
kujira1w4vzh3dstdhg2ax0z7zlg3wdnr3y605gnnvrks,104670
kujira1jm03c2yqy0xr0pfejs2k5ygr5lf88pxwx3ycx0,3439331
kujira1a0lc4yfk7vhwg4fy2xpytg8gzstfms5tmrw263,629071
kujira1zv8wd6s5lqngmnypjnkszyfne2jvw8x3q4watu,279855
kujira1e8n4qehmhu94lfjt3ngumrmwdgfnl0kjz7x5vh,878592
kujira17ja6sqlcgnwyplmdz88pv4vm58vt9x3z9cqs05,2449200
kujira184qxe8ydjfxytrlt2ja23lh2kzxyf3ryyfzqd6,605804
kujira1w8djcdj7kf2hzywtfckrh6282e29e0raa0p60r,17954763136
kujira1nlnas9r028h09t2xu38dy53n7yrgjyyfy3ewwd,8415
kujira1hxxf8dsv28xhqthtqh36ldfxhyn42nra7tp60z,12330071
kujira1hfxhuprcv9vtaw28wdpdh4sgxamp5uha8s0txh,437930
kujira1xxh6m7vmf6mnj7y9tkh30pfvkgjyg94exm2kdl,1901183
kujira12232rjz0fhte7xk0745553p3m32je9ppalhmhn,104797
kujira1u4lv8dzq0d65thpef6hlvnk4rt35rsg8zwpjr6,192350
kujira1asjc436c57l2pcnm26cazegw77g2572lf3xqkl,53822903
kujira1fw5yhxe59ptwxjzeeh6vnutekewhucpzdj0sax,697191
kujira1jjtw33ev08qgmrff44hmyr8vwfewzh02lauwny,633120
kujira1ad3mswe39tfvpnf49ewtakcuqrzz42y5g5cxcf,910422
kujira1gstgm2vp8mr66204xw5503pcyyps9qcxl3xeqp,909645
kujira1e3pjff2cfsw2p4gm4pqkk7t5ejtn66na3jt3n6,474919
kujira1e3k8nnaeanshnsn2dhmpaxwmnkqy7r3czezmv6,302256
kujira1ryc6skmqfq3cyrvy8rj26hc85v0sxul8tk5c6n,528429
kujira1xl0c4ywq26luwdu679gzk5td9ftqdvx8t58k64,885984
kujira1fn2anftfuzfzyyqvspdtn708v5clgppu3faaud,467592
kujira1fa59jlnx2aljljp7v2n9thc8ul9y74pwlz9ccw,1811491
kujira1t027hrvx765e39zwdlkxmsey8zkcur08lneae8,240738
kujira1ngnedt705vuwcwucfcpfq7ffp56mugt5dfd939,95776
kujira1nax7catv0y7vjx879k36mqqes472me8gfq39k0,2365467
kujira1e0v5qu9hknmtpy3ha0ye9vh2pqvsdn8hwgrmne,369445
kujira1y895wujvctese26gylm74e4wej9q3r40r2cqsm,7869340
kujira1zffyupsg4ckan05w5ecdylnzx09clt558nq7p9,268702
kujira1gvly0jjxkxaemar6t0p0wwe8eu9lvesj3wsp23,217249
kujira158mnkm9fvpu7842m8l3l9sqp9wss62e8q7d9x9,6447
kujira1peu57maccxx6msr5ch0rnjk8gvz40tpcdgt0ek,7409371
kujira19nl5c366snn8lzq2qf8k6eyauw0aa907zp4pss,1079430
kujira1t09j0cqsj0u5t03j9kcke5vu95kcjags6qf758,2663459
kujira1sa2e654h6k9ay9rnf87suvl77lcam4fgtn0h2x,486202
kujira1m74flejy0xzvcdr4mp8yq07rnwe7jep0fllf8u,27106
kujira1y6nmwe3rzjk5zkatw8ll3xch65qalg8gelpehx,758747
kujira1f8un9mk6q3s9auspdjh3064d9pxlsp6nvasjjv,1050404
kujira149es7yl36vfdn7sqhyr53p2m6rkugus3jazv6q,126045
kujira1hc9v085ky3j5nt440g6v7etkn6s3jr8uv7gl78,57182943
kujira1m77tj72jy3wfqyf245w7t3l6wy8juxc74u7aat,1084724
kujira1r32hf5ggmlcukwa570u4jcr8c40rkasz2ncufk,374643863484
kujira1e834kz6wf63wm4zq254n3qa7u9s3ssnel22cm5,4628
kujira1aawddyylnhy0fu0qa6t8ct06sggxpyrgg53mrv,6439040833
kujira1vaf7c9ms4txvhfszc86nu6qyym63879hrja2ev,1884000
kujira12fy67w97dn0r80rrv29ef7wgrufzgsur06lhgv,943028
kujira1dfs5366d79tj3ydf3w7nvgez9sf49dej38a7m5,4582028
kujira10zanlcmkw25ej5saqqqppnm58qfw2p9j26tru3,499222
kujira1l8ggeftaunet58t8rxg4jaatgevq428h6ck2a4,454424
kujira1yd7msh4n4gwxcvxz42cx2h7ruqejvrvwv9ttjc,528863
kujira1szkgv2sskthxlxhvnv4d30j4zn7gx05gsgsx7a,886327
kujira1jj387g6kdqdkq3hqd8u8n9w3v0uvtaa7m0p599,520092
kujira1wlxzys95zydmf30d5gw7tzhe88lp5yq9qer5a0,26526
kujira18umru4vnchr023tjkavn60z8apactc73z0xahv,3090000
kujira1d20wmat85hdujre7prf9d4da6467l7vr4z0mt8,204447
kujira15heg4vvf24zs86zxr3gerpgu35ge3qjqdu7xnu,7169629
kujira1ynp5hqchf0scvdde4ymkkkfz2wwwza6rjxwd4j,178615
kujira1cnlgyu28gnwdstuq7zty8q77pg6gxwv3tdr2cj,785141
kujira1hp86x3etray3aaz6tyws5vtgxra93s06g663xc,547212
kujira1fpfmwtyxt588j9s8pjyhmufd4c4syut9wjkla4,11058672
kujira1vv5jx7n4z4qhj9npqkjjsqftnyv9a5khdaum4z,321346
kujira1dhd6zputa8xwgkw6ha4derm335z776k5jhlz8f,1481012
kujira19dupdkqnlacthy8mezxvzsy263247rdcp25ca4,23325089
kujira12mkmcu9mmqp9frz7hq6fp8v40exklyev4g0peq,280273
kujira1yd2ypdvvkjuhalmy4neye6numtlcdcj0m93grw,42207
kujira1tw8gehhrkg4t5r5ruaf4l847ctkw4vd9k4a02x,314583
kujira1dgpyg64d9s5tek6r43k6qfets9zcv5jk83sr5d,465784
kujira10l2h578tq2fsp8fnnvrwg94s2uqtaz2qwz03hg,94203
kujira132xn2fssvl3l86f8hj3n9tx8swquxxy2jfavs6,201559
kujira1k0ufz8k9g6zn6vhat5ql7urqs2whf8268kt0jx,790495
kujira1qjagpucl02cfdtzvxrp9vqltnwgjkk2md7vlm8,69879
kujira1g58y3vj7yxnumk36t2k4audgfdpmw6tx6ngyf6,140875
kujira14y8fslkejterwjks6tmjnjfp3fkz88r9993ak3,2543590
kujira1c59x0qc38rm8ew7c4795uahey8qqvy6p6mjqzu,88701
kujira1rpnqch9d08czhmp6u4yxzf4ahqzstlzct7m03d,2183562
kujira10acjsgtz3tfwkvvdwvc7hnch8u69jlgnrchg89,45917
kujira1egc24af8dx9392zu6rwcxjgmr45f5c04yrx0tt,406864
kujira16axm9gup0mkw2c6d2u6s5kt3fyjlwl0tap2rl5,1067639
kujira1z34md8x67wshe7wsp078umsgwv6tmnvqj76g6p,79279
kujira14aanhzn8l4uv4cw44549z2gl2a2qzylz5d6aps,2489557
kujira16svm5uqyf5ywl5rt7m24vqt69v84u46mg66yuc,56725
kujira14wxejj2qpd8emvezag9nxmhkkn73t52q6t9zfc,446485
kujira1ffx7dyfgraqk4euumfk8cpwrjj6sg4av8ajwsl,469274
kujira1sq0jatf07sdgt6fqtarqvpsp6f32dqln8vzg70,628025
kujira1jgzu7jajykn03zz3g5cmh7dcy5yex0ymylmlqa,4194091
kujira15j6pmt7fnhfmx5dlpnr379rmzuhp5x6m26ddy6,1705364
kujira154pdsykuqxwarncc28x4pk0feylu2fdhu0cs0s,970000000
kujira1qp7fc9pqdgqw8gyeren2kchh3x33f90kt8xe7p,408829
kujira1yv4e2ltj6ajwfcsmwfpc68m6ctdnxnnxtunrzd,308401
kujira1jp20u9r6wrquyh4fnh77h9l3r9pauqzs65yx7k,210623
kujira14j52jq65l7dr5ssp7lu7t9x4f86ht9nngqjd3j,1050295
kujira1ed5h8a8snxred8x5m50dsfpm5num5jssn6kmtq,214138
kujira18xpa7qyt7ceep879934dn0hameqxwsjexey4j9,9030
kujira1hdv034f0h6fzwrvlg0qd4lvph22hww60ar5228,5
kujira1e3gjj65aawk69x8fphc4ppfqet2cp8hvq2kyzn,1099134
kujira1u37xv9aw30g8a6v7dqyatwh55rkxj0pcshl9z2,429980000000
kujira1n3lw58whk6r2sl3zws67rj9yzkjfut3qvw6axq,4926
kujira1yjvx03e3r6qmkc0lw2kldka9syyjezsqm67eft,50893
kujira1gn0xskehaxmzkdfsr3ng3gn5k8xu328t8mz53z,169147
kujira1ddmcg423z82pfhfc4dy08gh4y6kvvh6vznfe4c,219808
kujira1r2ullmtu3nwxxt3fmt6kyq6zq3k2cqyx0vcg7u,575690
kujira1t6ajfupxmgx6t3qxwy6rxm3sfnygclpq7ve7kx,13308591
kujira1v9ls8y0ue53cx49ukn9cnusezv55qh2svv0ws8,1008919
kujira1trpk5nft4qguyj4e7xyx2fsgafye0mkqap5zml,437656
kujira1xpm2j0frq8270hvc453fr44pqmzwagnyfyg624,19276566333
kujira1w9x4g3kkle0vj7raqm3gjv95pafmv7ev0ctv4s,440922
kujira1qfetr9ay0dp0q7g4kqy87yurqtfj7cj68vvxz6,363905
kujira10h5fceguzfzf9u2vyupnl23wj3h3edtn6hv3ha,77172
kujira1khhzhgwzj89p7tlxgnef2lp4yq826y5xfq478c,5026288
kujira1cfvc7ql3zjayfl394twgjh9ujfknzyu3w7ty25,276208
kujira1z5wypn5dxgth8c99v6pfnd3e727kqhczcqayws,34105385
kujira18msktsk2ywpszwjgqxx5azrp9wat2h7ls73pyg,12449833
kujira13hllcgy8rrrewk0ldugtd38sa0artayhawezww,28628
kujira1cnxtyr4a2yq7hglfxvqj7r425uu5vzfcx3gf6x,2602591
kujira1e4fy73hu0zz5s9qaqzyxgv9cyxgudg8wmsw55j,138439
kujira1p37l748fatm3pyx347yaz46n0e46d9079gsgnq,806824
kujira1hmasskughvea4udrcctz7pes33y2096drvhfuj,52960
kujira1c3wqq0ldvh5qt4tznwdyn0jzpzx26gfm69p2e7,7909842
kujira1mk8fetdr3nk8h459rx6ysq277j09qkmp0uercx,565222
kujira17z6umhlzyhh2p6k97htu9shcvj4khgaunsdwws,1885
kujira1yfym8zqev309y6afgmxx9x93r8aurf80lg0r99,13640
kujira1lvrvm84aujklecdxyt3ukdxsdv5jv42czwxurm,466509
kujira1gndjtypekr0rx5fawhhlf30lst6k5us3wennxg,323977
kujira1xc3te3e0n53zcwg7rmycn047ladur5yh23g4hk,24826
kujira130x6hhgw5u56wk4gamdj6dt39vf896f9r2f2eh,481644
kujira1cl4fv2kcjcs3nlkk7xgfe678umnf8fgvgg05hx,20056
kujira1mqz5zpsyuucyeur97rqmg6mpwr3gl8f9rg44aj,455208
kujira1yjuytljqp2akkcugs45m7mmdupr7m4cesa0d45,230276
kujira1tys4gzlay033n2np0ff6p88sxz8dc3wgh0cv6w,966260
kujira1vy9zf440xzz248vngguz6r84j4m2ktzrykmvex,258894
kujira1ka2fyd38tnv6uc4qzgh5r998ua66gn28njpelj,202602
kujira192g7syjxlqfwpk63y5l0yfxcvetjddz7vmmfyw,85804
kujira18p2dytkfhfe939sf2jx2u3mr5rmejk58mqs96j,398732
kujira14ctx9q9w8rqy09rr0cvfwsclsf2jfs0hdgv03e,1570062
kujira1m7laens2j44cl74huqtlmsg5pjfa2xe0kuucxm,252655
kujira1qzvyag0tyr53v9qcad6pcs2pnm0jcg3dnutl68,2338957
kujira1fv4450tjarrtwnmt53f9hytruzth0lyw0chskt,448838
kujira1jujullnrumr8mplckscuxzfnzkspfm6lk6d86e,876476
kujira16l5w8y5ch6jykxy8k2q6c90jt8pcn06guf4923,209341
kujira1xh0emdly8tjyaasrjl5urpfvazqwrkmlqwncl5,2468664
kujira1jaf3c4chxegnehuj5nph0xdqs5zd23frtdzg8g,648959
kujira159txv7rlqmxgpl9aszjykc8h70jn304daxssyp,237009
kujira17dz6v9ymwmfx2wnk2328mvk5ejx997k8vwdhsm,455900
kujira125awpqyqh48saayfq45dr0r9uhsgavmhd9fq8c,38
kujira1tas0rvkq8e09s84zxnkegp4wxng6ty3v337chv,451580
kujira1d2gmanyf3wyapjsq6fae76959s7l02jawdqa99,1517727
kujira1c9czy2xn6wgxkkcjgt3xghzudxqu0a9v9ujulk,545390
kujira1c2sm35g49xp20y30g8d9tckrdmc67ceg26rwtl,2375000000
kujira1ceh42usuq4hqfs7myh3jlgqxpcwkmhwljumxf9,83108
kujira16aq0w932u7zpsjv4pqdezvsq70azwajr4wx6cd,413927
kujira19r0fy0007yu0ehu4jpnw4rm50thjjw93lmc3zx,282599
kujira1zuwnjhqqajhh6p5rtxh2m30atxcgzc9vgyvzc7,634633
kujira1xma6z3uwx70c3snj0vc9eel2wjjau87yctd3nj,136369
kujira1wgkak7au7zqjd8xx2a35q7k83hurc3498kx0yk,1725264
kujira13rg8x2hdf8rmwr7stufrfrcufgjes633xu77n7,10797
kujira1n66h5csltddxyl5y9ratnttuctds2lu02ttel9,124655
kujira15u0l72lk2mpu3wpnzy5l647l8huezdtlvtj6my,2601430
kujira1puky2j732dnv06wmm60w6dzff4rzr5rlhxpqqs,602249
kujira13mdtn8xulzjtspqmtszuva5p5j88uyegrx4lw5,737706
kujira1rgclsk099w76x22hp4vjwesacwc6g2pk6p7rz8,470160
kujira1fq23g86hfd8lraf27sej0xq6w3spq4ruxve0vn,110898
kujira1tfcjzulgukpggpa0em53vphrszx7l6u0d9tvu3,642080
kujira1czw8kd733420g0wpgt7kptprd2ql9dwza5xth7,78060
kujira1q8p6a7ngw3zrklq7ja3heypxal4n20zw5smfuq,1049558
kujira1w0d56frz9e30efe45jqeefx85e69jqlwyk28rg,478013
kujira10k4d8mv7yvjgrhhspknjmjakl22cxczu9wssv3,30340
kujira1nc2ptx2k8k4jsxm8khwdja6ua40dmj9zlnhvfd,227566
kujira1e2jhd8uxea9gxsa6830mf0ky6d0xp0xgkv2z0g,5930530
kujira17vxdv283w0j6ss72umgcp4hqkc7dznssaqltky,33884
kujira12aeetapaptmtt2a82raerweju3m2sukvnkdt3u,978
kujira19yczkc8lf598c7fu59mnncnnzy85j87yx8hfuj,213831
kujira1t6jkt2hk0nhlegw77aacdgmejha97c5pwnuj5p,1713051
kujira1s7wq9d505fpd7px3ctagdl90273fvu8n0ervev,4076645
kujira1njnc2kp2vlnuluu3mqqyumkcxlpgfndd97gqnq,245528
kujira1zms4zwg27nk8n4jn3wd9ghaa0m06wgl6zevkdn,533821
kujira1htjj0qtzf0873zav4whmwz8zst69kjgp6hhusv,860124
kujira1ae0j3tcvvsqhypvvf6sj53f7vw994ktc5c8eyt,10466
kujira195eu5h7lzdq2fazk55rxlzhwmahf775k93fk4h,9758
kujira1zspr6va4ev78lpsh48s57nv6szxj4cdywt2kkg,4508630942191
kujira1vhqw53quqh2p6350aujhyqgmrm6n6wuwxg0ljw,101837
kujira1d2fw0mns4w403prt438jadntmmp0079styw6ks,2187994
kujira1dvuuqv59fxzwfjhswvmq6qud9y5fhmdrmnww0l,523354
kujira1wadvdlmtwntn3lhhta3sk9c5fprjyn9t58fpw7,192598
kujira1k0l23e3vftku67vpvluatl73mzu78skc5k7ks7,2528112
kujira1uj8kz7yc3hrwuycp2ans2r50zwskjvur46v6qu,183929229
kujira1q39p26ve7gv7r93hdxhuqvrg7c8e53krjj4r7e,129350
kujira1lsyu2ymxndgvkz6mtjt4ch3j067k6dyae4lagg,103944
kujira179dtfaa8j9c5at4c5jdqmlm9xdvyu685k7p9d7,104666
kujira12nr0nu5k8uxyg2g0ra75elqsn4my5mjkce7mwl,3912879
kujira184mf4xqu6fdzrcutwaugu665r0t2kx98h9xdn6,677487
kujira1cwgqmpyn3zhty3p5szauvklpugmy7wpyd3wqs7,523354
kujira1x377zy0jgevu20r7ka0k06tymrmj8yv32qcnxp,17392
kujira14yq6js8kee2uqjkmmusf4wt00r2mj3juyft4w3,545064
kujira1cr6skqnwktt5v9druyazvxx6uc5ts3dtfw5a8m,223063
kujira1srddyxjlrcptylkcfefv774jhhafsvu49vztah,1476084
kujira1vk4rmpjksqhmww88mv806j8jkn3kz77m5a353v,19627325
kujira10akrgknk35puyv22mgg6unqwtymh79ck29km45,36011750
kujira1hyl2dntyuad5s4v4yfltejret3ly2jln0u2kdl,7473817
kujira188lzxzt0wmkyeahr5eext8nzhtm06zf49rrj6s,785013
kujira1j97hn0emjqs9un3jgzwnv7ma09677ec9apna6g,1134412
kujira1k0ujcewcn9p2458va8jrraj0p6ay2thvmcgxq2,10553
kujira1me0202dhmektrhk9hs2xwgjl9ekzuc33ke8ykw,607066
kujira1x9989gah80ak0zwlestzfm7heg39s9532dmxmq,546565
kujira1smy988kjlaf0p5z0c4axmcdlftk2ufkaa6mp3d,408828
kujira18sj6nvq3420xlyaaqvh9ctd8z5dlaqw03c70jm,1934582
kujira18am2jkzphmvzhrr0ttdjpyjn0sks8f292ud28l,246586
kujira1tk9lt5yu7e5q3qfgd0kcjuqwhzqvff5ch2tnxa,57660
kujira1cptc29etdfvaun08gp7r04apgnec299klr3hfr,1821749
kujira1ckuff00pj73f9zz6m96546n399rlk7ma9n05zd,314006
kujira1y0k82nt9jng6qnsneu7u23hehnv0d2a3fzhn76,294510
kujira10sj97ar4xjjl7gp583hs7tr20vm9v30fx9ged8,349786
kujira1fwz2ttyzyn2k4u4cavrxgxa3pketc2pt0pe4d6,951
kujira1f09u6j9sfqnv6fk24562actdqydse382emchr3,82638
kujira188zxhdddm0wm3xlmww7rkdxce5gct3cpkfp8qs,525446
kujira1f3pvtrfhlgs8cxr269rqlm8ufr76cs34mzelyl,1255999
kujira1tshwngxafaaetznslcppa8exqc0zhfr4442vny,1251058
kujira10y4p6g2ws02almxsdv4hpe8tmrrsewvhd2e8pz,1540574
kujira14nyj0g284pgs4yt3uh7s769c74y9zj2dfd65ut,1057131
kujira1czuuzua5slf5r6jgx23suhketut795779c02k3,2428682
kujira1frypv6daylgxlzu4pvazezt8ky556wfateaea2,5565924
kujira1axhjeulyw73vfacxz3gax3td3u32y9zytmje64,522297
kujira1wqy54qg4gzenacwjuwrkmul22q9p37rvr0ckfm,156316
kujira1gqu7usfk5gm2mvkns890cf3qq44us4fnfz3kav,216478049
kujira10dsaqjk4spxpsllfa43fdh33uh4yuwl3m7z0px,468613
kujira14puqey0vde05vd9egqng8kzdgwnqrvt5765ekk,2078233
kujira1k2emwd98z6hyex8y3jztqwwv9tftzd02wjd94t,2342265
kujira1ex8g7q7ndjxqn9cf5gekzjuxdcm06n8q9lzp69,5243824
kujira1z0er4azrkctkrkupwv5alm0fcm8jtqk6lt9v87,523352
kujira1rj6tdzqg7t4cfw5d8eees5prez95yd2m3rpzks,587724
kujira197yc92txfpdrnvg4xsmt38wzxmyyqdqspaavfy,207036
kujira1nh8wae8lg72sfjyaghnxagelkejgy46xncgr5c,15700637
kujira1q2y8j6cymqdqhg9akt6eyxfksglvjx4w6ljzlh,27639073809
kujira1gfvdwz0pvq6vcq9klcdrsg3cymtetnvsvyuy65,8217779121
kujira167gqt2qjjp4uc5c88dyfl2a0zncqnsv8l0ztvm,94203
kujira17gcjmzpz2sfjj9waa6f2e8pr7s70v3hcq3qjck,31398135
kujira1qfflc7fx6pnt25rtk2t95kudm4k8mjrrgjavf7,795116
kujira18xl3cdwj57uvrt8ddl84gqhzfaldme5umd09fu,351419
kujira1r05u9g7w6fqx5u9qgukh6p292fjdnu6dhfcfzz,525446
kujira1kpa2mtdpepk7cgs7sxp9lx8kduxj6hc0fphjes,48336
kujira1evhu7ypjs5ee7rp6zw3r2wmef8qqa26k6799kz,406867
kujira1fjaak69ljldjseq9d794z58gjnec62cr93wru6,6279
kujira1na0gh74pvlkfycgavl49pzlk638xh5hv64ag35,264811
kujira1ed06zn0axp825dwrttrewd85s6he82sczlxeer,326369
kujira1u8qvkyrshyzk2xnz760fzsvn97tgp9k3vkda0p,1105764
kujira1q6xpx2l6ecyf35lg6czefygfqr68lw9m2ryg56,1068421
kujira1zcd4ys7qrdc6nstq384tu7hyqwgs6ttprh8ewu,41212
kujira133j2z0grv995yap8e5g3mwkv64y5w2lqmhknee,2036605
kujira14rdw5d58p3rulj3f2ahpxn3gdf0yvu4q4ewcvf,330539
kujira1es6uqvl8sfvezkglc8tueweh0tnggc3l9e7gmp,28628
kujira1q46fgde2atk27nug55qx2nljej4xcgftfg43cy,926321
kujira15wp235l9tfnraxpnyznhx2tdr989ajr4hkzgtv,1101798
kujira1ycfhgak2haqny5cxqyg23qly5t5fzcpxctmv8s,523354
kujira188k6swdvdk65v39atxexacxc38r2dh2ua4a3tn,486735
kujira1j3jw3hpwpnmqkgq6ug66yfh245n2xcr7zzqr7q,1570719
kujira1u67zjyrxjjlkn9msz5pw8rqkzmy5mmyny7h9ww,7034
kujira18yuva4hf35p5mxqudjx5luxdjllfs6z89t8dts,654020
kujira1yjvw4jxel5cznq2eyhmfwk9f6624u8rnfyzz2w,523354
kujira1xwqwg8af57059eelp3tehcd8py8axc3ehqtuz2,5233528
kujira138ytst76vms7aseqzxhcl6jw4pxgnn68v55m3l,471875
kujira15zngeu7lcaagx79ffh899cvcpgf9matztdd52a,550898
kujira14ltmkmwxp25a66cugw9xflutjtmqjakeysg0wt,406326
kujira1a7enjntdrytnxscm3469q4sad5a3uxugy29k0f,589388
kujira1r4r90d6ph9ruyvu0lug7u9aadqj9stafhyj6ye,55935390
kujira1zuusc7ej5ya63hwkryzjwldh5jczaysza44avv,940786
kujira129rw3gnlk6x9annfw93jk86p55tn7wleqqphvl,127710
kujira1tdd6dzhxdy7xurfmcnl2tevudpxdwmjxdv5r8z,108247
kujira1jqvzs0r4apyx6sy6pu6a9qzj6m6hdwp74ctadg,9107995
kujira1kzpc8f4gvgp22xs5frzs89qa2kzlyrw4gmpfvs,89
kujira1prr5ac4gu3fd2qhjarj0ndvjx22eqcagqt36wj,890963
kujira138gw6ete0un2ctfmegs3se0al7jdxlzq05u57z,394904
kujira16y3ztqjxushwh8zz30p60fjt8wdyj4xagjvhts,816418
kujira1dr2a8epjuy7rsa45ca7pp6pkuqzqzqvyp8vfwh,461955
kujira1vdhghjtn8m2723zha58jgqavcth4aqx9g83mqz,594474
kujira1spg2a9nhyq7hcjens6fc2r4s7g5wrpr4z734ag,365922
kujira16c738qf9gelzjel4pppetzyz7u4g57ls29cqjc,523478
kujira1zd3wxyck6ylth2hcsvaz2rzzq3tldd4lq525u3,32694
kujira1wyumax9h7txe0ylxp9phy20r03r9edc73kf6v4,458128
kujira1swase0fk3nfneucsdscfvxt9ngvre9ns7mp8jg,830034
kujira1ewfz2knzfa04w23v66csrulny0k0gzlpxvwwcx,1137522
kujira1a6n5a20tj26wjl7vv29f597vdm2sw3cxtrannz,2721426
kujira1lc0pwgtxa6vjjay2rt3symfywmgchf5j49jy7a,282566
kujira1ps6f67034fp22nqpvkur5pry039nfjpuawv4y4,1335797
kujira1sxs0hz2tkmwythmstfsyhp9vnnf2s2469sllqn,306983
kujira1jglkfxmnwjalpfp4wqemu4ud56nq7g8h7qe7ar,1199859
kujira1kg7tlk78h90k87qtedvwaefvrhr5jjfn20ewul,10985922
kujira1cuz3mump79mskkrxgejka4l7y5wx8n6aqdewyt,185080
kujira1z2jls6xvv6rdgdvvxagzcp5em5g6w6643tj8r5,11065631
kujira1zlp4q8s9f8yt572ehajyqh034v9jxzqc27hjmj,11051268
kujira1rcv2es0gxxkx2pnnyzaw9mz6el2grg545jcjta,541982
kujira12xhccpjrvena8s9v5zq6lsuym85wy9v9tv6m9c,86
kujira122jsxrat2g7n49wxtvvzhajglenuy3sm4fmvft,2064769
kujira1wy5z7p6zhxuelcuttlswsmzncu8phl2g6q37cn,735641
kujira1u289cjunfvshht6zhqq45t244uadyutwrksllc,14455
kujira1z2h96e6krsyqh0jfv9txg3kqyr2aplc5ekfv8g,23443
kujira1830649ahmsntdtqm4633cpslt3qllrfpew8hd8,5273886
kujira184ujdmrtaapd4ved4nvqdwtkzz8u6d7vke8q0a,807838
kujira1wsjlkek9ppsmgjmff8ylppcfwtm83ps4hmnm6y,5283
kujira18rx7hcfgl085574e9kgfm8shcsy24cqt067auw,613790
kujira12x7v5t23xnlsa58vrlvvvc53ajluna8gnmrgz0,459761
kujira1d2ppq2haf7a26zp80f67k0g9m77gv980ryazfd,345815
kujira1w7qp224yrp2zg9pe82t725nn07n82x4s7mlucm,106018
kujira13djujdmmw022hjxhyr4nf73qddcua3wjwxz8fy,471319
kujira1nnaxgl4umgk0k9dyefdcvy7rvntx9hp96m9qaj,10396490
kujira17jujuryf9wtk8g83ky69jmear7qjm4at0vv4yu,4258756
kujira1llak9map9a3pcu8gc9t3ggdjmyz3vn2fnz39fz,41812
kujira19d0jgxnuyers009m3f07vyap2arpsxfycy2aup,1800146
kujira10lqe56rcpmumff2f9pcmvd6khqlk7vda2z7kfm,364320
kujira14ke5xwz0a9lnml6u0zaq5tw9pm57c9996qng8l,690914
kujira16qwjsddyrv8lw8xuyamhdgcyn9qrrmjhj2guug,1717923
kujira17qv9gvx3fwtkw0nd4w2zz3nqwcar4r73a02kw6,1046690
kujira17zrp5lrv73z6qcj0px30hsxlru66mmkmf4fu0f,1437317
kujira18v7t4yj0jn7pvd87hg5hl04qqcf8f2hvfdd02c,11659
kujira18enkxlttjhtqj7mn5r89jk82t2e2nq5pzwq5k7,1825
kujira1f6e2axhnzqs26gu9625jazklvl72rjcm8hk8aa,300502
kujira12hcr0yrmrw29gqfgmnn03pdt7wnk3g8whm87kg,236893
kujira10v6yt0yq5cq5kq2u5dn0gcaypekqe6m5wsjpy6,14268683
kujira1ctftfngdypj7qpgdc5rdx7zv2e4u5vetwglwnw,229693
